#N E pmin p1min pmax wmin wmax wave
8724 115063 8.46e-13 8.46e-13 0.99892 0 2147483653.96603 74654.9039678011
#nodeindex nodename nodeweight
489 KLF5 0.014066
490 AP2M1 0.00041
491 EPB41L4B 0.034554
492 ZFP30 0.034594
493 C11orf1 0.032083
494 SUPT20H 0.012174
495 CNTROB 0.034853
496 MR1 0.035069
497 SLC30A1 0.035233
498 TMEM61 0.03533
499 SCNN1D 0.0046783
500 TECPR1 0.035387
501 BRDT 0.035412
502 TMEM140 0.00012572
503 SFN 0.00018941
504 KRTAP4-5 0.02454
505 TAF1A 0.012174
506 SSH3 0.03583
507 TRIM17 0.029036
508 SGCE 0.035859
509 OMD 0.036088
510 ZBTB5 0.023376
511 ZNF212 0.00092276
512 BTBD18 0.03633
513 OR2AE1 0.036359
514 SLTM 0.03636
515 INHBA 0.0039132
516 KCTD21 0.029228
517 REXO1 0.034382
518 CCNO 0.036988
519 UNC93B1 0.0030726
520 FTH1 0.0079007
521 ZNF776 0.037125
522 MRPL23 0.037195
523 GABPB1 0.0034711
524 PRRC1 0.0056939
525 TPRG1L 0.037316
526 POP7 0.016511
527 CAPN3 0.00051799
528 SLMAP 0.037733
529 OR52R1 0.037763
530 ZSWIM7 0.037931
531 ESRRA 0.00093368
532 FLG2 0.038175
533 CAMK4 0.026846
534 ASNS 0.0084023
535 PARP15 0.038412
536 CMTM7 0.038638
537 OR10AG1 0.038658
538 DCDC1 0.038857
539 PEG10 0.00033197
540 MIIP 0.0065978
541 GAL3ST4 0.039268
542 KRT20 0.039327
543 CWC27 0.039387
544 RSRC1 0.039495
545 RFC4 0.012174
546 SNX10 0.039664
547 CYFIP2 0.017364
548 DHDDS 0.03979
549 UTP15 0.039808
550 GLDC 0.039889
551 SPTA1 0.00012572
552 SKI 0.0057207
553 CERT1 0.012046
554 TNIK 0.0018674
555 ABCF3 0.0065571
556 BAIAP2L1 0.040317
557 RARRES1 0.040323
558 CELA2B 0.04055
559 THAP3 0.015531
560 GFM1 0.040875
561 DAB2IP 0.040906
562 F12 0.0068536
563 TAS2R38 0.00078532
564 FOLH1 0.041234
565 NPR3 0.041376
566 CCDC137 0.04145
567 RFC3 0.027704
568 DET1 0.04174
569 WDR26 0.040126
570 OR5F1 0.042041
571 MRPS2 0.032564
572 EFNB2 0.00075053
573 CCN1 0.03569
574 TNFSF15 0.042357
575 ZSCAN1 0.042577
576 TMEM41B 0.0066541
577 ACER1 0.043037
578 KRTAP5-6 0.04308
579 OR1K1 0.043218
580 RNF135 0.021491
581 ZNF783 0.0056939
582 ELL3 0.037094
583 GUCY2D 0.044044
584 OR5AS1 0.044057
585 RPS6KA1 1.14e-05
586 ALKBH7 0.044134
587 OR1N1 0.044295
588 INSL3 1.51e-11
589 ACTL6B 0.04443
590 USP8 0.03569
591 MESP1 0.044545
592 AKNAD1 0.044609
593 FFAR2 0.00015135
594 UBE2E2 0.00018941
595 JAML 0.044751
596 PHF21A 0.022317
597 OR6X1 0.04502
598 TMEM102 0.045031
599 OR4S2 0.045208
600 MUSK 0.045231
601 LOX 0.0055134
602 FSD1 0.045303
603 ACTN4 1.14e-05
604 FBXO10 0.045358
605 KRTAP9-1 0.045541
606 LYL1 0.04588
607 GZMM 0.04617
608 KRT17 0.00097522
609 OR56A3 0.046496
610 OGFOD3 0.0065978
611 CHAD 0.04695
612 RERE 0.0065978
613 TOP2A 0.0056939
614 CRLF3 0.012494
615 WDR73 0.0020125
616 OR8I2 0.047486
617 OR14A16 0.047909
618 FAM207A 0.048011
619 HNRNPM 0.0034711
620 S100A3 0.014066
621 ADAMTS9 0.048413
622 SPRR2G 0.048511
623 TBC1D10C 0.048552
