#N E pmin p1min pmax wmin wmax wave
14607 171877 8.4623e-13 8.4623e-13 0.99601 0 2147483653.96645 74966.5803341096
#nodeindex nodename nodeweight
490 AGTPBP1 0.015468
491 GGT7 0.0012319
492 POLR2A 0.0024006
493 ARNTL2 0.015532
494 TRIM38 0.015534
495 ELP5 0.015551
496 SPINT3 0.015575
497 WDR76 0.01558
498 PREB 0.00050579
499 SH3RF2 0.015665
500 VPS39 0.0027026
501 HIST1H3C 2.3947e-06
502 KCTD16 0.015749
503 TUBB 0.00033197
504 NDUFAF6 0.015854
505 KLHL10 0.015868
506 MPP4 0.015932
507 FRMD4A 0.015993
508 LEMD2 0.016089
509 CLCN7 0.016089
510 CTR9 0.015531
511 STMN3 0.016121
512 AKR1C3 0.003425
513 PHF23 0.016169
514 PTPN7 0.016284
515 ATP2B4 0.016308
516 HMGA2 0.013859
517 RHBDL1 0.01636
518 GPX6 0.0097848
519 ING3 2.3947e-06
520 COPS6 2.3947e-06
521 EPS15 0.0011806
522 IP6K3 0.016542
523 PRMT7 0.016559
524 RECQL 0.01663
525 TEAD3 0.0021363
526 TCF15 0.016653
527 CDC6 1.223e-06
528 GLI1 2.2596e-06
529 GRIK4 0.00049584
530 MTSS1 0.016804
531 BCL2 0.0048614
532 FAM110B 0.017008
533 CHRM3 0.0068536
534 XPC 0.0076408
535 DGCR14 0.017142
536 NEDD8 1.5055e-11
537 PDE10A 1.1382e-05
538 OTUD6B 0.017259
539 SMAD7 1.0361e-05
540 CRK 3.7686e-05
541 CHRM4 0.0068536
542 SLC30A3 0.017463
543 PCNA 0.001991
544 SDSL 0.0083296
545 ZDHHC16 0.017577
546 PANX2 0.017593
547 SYNPO2L 0.01773
548 SHC4 0.0095524
549 RAB28 1.1382e-05
550 MYO1C 0.0020125
551 PGAM1 0.017987
552 SPINK13 3.27e-05
553 NEDD8-MDP1 0.018121
554 NUP155 0.0016238
555 NAPEPLD 0.018195
556 PYGO1 0.015695
557 AKR7A3 0.018262
558 RGPD4 0.018281
559 EXD2 0.018341
560 ZNF408 0.018449
561 KARS 0.00027064
562 TAGLN3 0.018525
563 RDH11 0.018575
564 TIGIT 0.018635
565 GPN2 0.018703
566 CNIH4 0.018709
567 KIAA1328 0.018737
568 CDC42BPA 0.018755
569 BTN2A2 0.018856
570 BTG4 0.018866
571 LNX1 0.011373
572 MAPK15 0.01911
573 SDE2 0.01914
574 FAN1 0.0087744
575 RTP1 0.019334
576 FAM57B 0.019377
577 PRPF40A 0.0034711
578 MLH3 0.0062135
579 OXR1 0.019514
580 SLC25A17 0.0029926
581 AIMP2 0.018496
582 PAPPA 0.0016717
583 PLA2G5 0.019671
584 PYROXD1 0.019745
585 CRABP2 0.01975
586 SNX32 0.019782
587 TBCK 0.019791
588 STK17A 0.019859
589 TBL2 0.019876
590 AKAP8 2.3947e-06
591 PPP5D1 0.019981
592 MEIS1 0.00011999
593 OAS3 3.3088e-07
594 STARD10 0.008966
595 TOP3A 0.0062135
596 ERI1 0.020242
597 ZBTB12 0.020411
598 KDM4A 0.0001355
599 EMC7 0.010842
600 UBXN2B 0.020529
601 TBC1D15 0.020594
602 KCNQ4 0.010897
603 EPPK1 0.020845
604 HIST1H2BJ 0.0001355
605 PDGFRL 0.020851
606 PCDH8 0.020957
607 ANKRD12 0.020976
608 GMPR2 0.021031
