#N E pmin p1min pmax wmin wmax wave
14793 175529 1.2491e-61 1.2491e-61 0.99268 0 4294967294 905342.743200508
#nodeindex nodename nodeweight
433 ATOH1 0.011003
434 ITGA3 0.004086
435 BCAP29 0.004026
436 MPHOSPH9 0.011111
437 PSMD4 1.2718e-05
438 ST6GALNAC3 0.011148
439 SF3B4 0.00051774
440 STK19 0.011169
441 ARIH2 0.011178
442 SLC16A10 0.011242
443 GOLT1B 0.00024467
444 SIDT2 0.011344
445 MXD1 0.0065911
446 FADS2 3.8716e-08
447 ZFP36L2 0.011585
448 TAOK2 0.0022002
449 PLEKHO1 0.011736
450 ZBTB12 0.0095785
451 IQCK 0.011795
452 PLIN2 0.011939
453 ARSJ 0.012043
454 FBXO28 0.00029001
455 ADCY5 0.00032547
456 CSRP3 9.7113e-05
457 SVIP 0.012297
458 VCAM1 0.00013524
459 SMPD3 0.012411
460 PSMA1 0.00026765
461 TSSC1 0.012478
462 BMPR2 0.00095861
463 HLF 0.01259
464 FDFT1 0.0012426
465 ZKSCAN1 0.012667
466 IL17RD 0.012701
467 GIMAP8 0.012788
468 IDO1 0.0073477
469 IL15 0.0073477
470 EPHX1 0.0036004
471 PLEKHG2 0.012872
472 STK17B 0.012979
473 JMJD7 0.012985
474 DUSP28 0.013018
475 ERI1 0.013045
476 MFSD12 0.00049634
477 NECAP1 0.0099836
478 BOC 3.9363e-06
479 WDR93 0.013224
480 RBP2 0.013256
481 WNT10A 0.013277
482 NDRG1 0.013325
483 WDR43 0.00042763
484 CTDP1 0.0090372
485 TAF11 0.013442
486 HAUS5 8.2038e-05
487 AHSG 0.012529
488 NACA2 0.013619
489 SLC25A20 3.8716e-08
490 PEAK1 0.0019608
491 ASNS 0.013781
492 CCKBR 0.010875
493 RPL3L 0.01389
494 TMEM163 0.013898
495 TCF12 0.00057367
496 NUCKS1 0.01397
497 PPIA 9.9915e-05
498 SLC2A2 0.0003091
499 COL4A1 0.004086
500 PPP1R3G 0.014093
501 PPP6C 0.014107
502 AP2M1 0.0067703
503 SLC2A4 0.0017153
504 USP36 0.014145
505 TMEM219 0.014206
506 C12orf65 0.014217
507 RNASEH2C 0.014336
508 SKOR1 0.014341
509 NOP58 0.00042763
510 TADA2B 0.0028671
511 PPIB 0.0071036
512 C16orf89 0.014549
513 FBXO6 0.00029001
514 COPB2 0.0014636
515 SDHAF1 0.014712
516 C20orf196 0.014732
517 PDS5B 0.01479
518 PMEPA1 0.014803
519 ST6GAL1 0.014831
520 TTLL6 0.014896
521 FZR1 2.0555e-06
522 HLA-DRA 0.0033803
523 MAP3K1 0.0015772
524 ZHX3 0.015015
525 ITGAD 0.004086
526 TFDP1 0.00029001
527 PAPLN 0.015224
528 NEFH 0.015235
529 BCAR1 0.0060773
