#N E pmin p1min pmax wmin wmax wave
14527 152820 2.9689e-18 2.9689e-18 0.99823 0 2147483648.22813 56210.4023760291
#nodeindex nodename nodeweight
407 NME6 0.0023282
408 FKBP1B 0.0023354
409 ZFPM1 0.0023466
410 BCAR1 2.4499e-08
411 TBX20 0.0013277
412 PIGS 0.0024203
413 MMAA 0.0024744
414 SETDB1 9.398e-10
415 PAWR 1.4715e-05
416 TAP2 0.0003413
417 PLK3 0.0025232
418 FBXL17 0.0025238
419 HIST1H1D 0.0025564
420 TFPI 8.0829e-06
421 RBM48 0.0025721
422 POLDIP2 0.0025795
423 CERS2 0.00258
424 DYDC1 0.0025802
425 GINS1 0.0025918
426 SUCO 0.0025951
427 PTCD3 0.0025951
428 HTR7 0.0026219
429 PARP12 0.0026434
430 PDE5A 7.3348e-08
431 WBP1L 0.0026665
432 SNRPC 7.7707e-10
433 RBM5 0.0023128
434 MACC1 0.0027854
435 EPHA2 8.1863e-05
436 ZEB1 2.7233e-10
437 TRIM5 0.00050279
438 EFNA3 5.3966e-06
439 ABCG5 0.0029689
440 ATP1B3 0.00016508
441 FKRP 1.9631e-05
442 SPECC1L 0.00074455
443 COLGALT2 4.2796e-08
444 TDRKH 0.0030533
445 COASY 0.0030601
446 GUCY1A2 7.3348e-08
447 SRP54 0.00015237
448 TLCD1 0.0030799
449 SFMBT1 0.0031071
450 SIPA1L1 0.0031405
451 CSF3 5.4495e-10
452 MRPS6 0.00033165
453 FAM89B 0.003211
454 CEP120 0.00076636
455 THADA 0.0019938
456 PRG4 0.003325
457 GOLPH3L 0.0033337
458 CCNL1 0.0033454
459 SPC24 0.0033972
460 TPR 6.8703e-06
461 ASAP2 8.1863e-05
462 USP16 0.0034757
463 MCU 0.00025054
464 PLA2G12B 7.9106e-06
465 CYP26C1 0.0004053
466 PSMA3 1.4715e-05
467 MRGPRD 0.0035978
468 FGD6 0.0034757
469 TDRD10 0.0030533
470 RASA3 0.0036591
471 ADAR 8.3034e-05
472 LCOR 0.0037422
473 DHX38 0.00015138
474 TMUB1 0.0037816
475 ZSCAN30 0.0037875
476 PLEKHM1 0.0037926
477 ANAPC13 0.0038142
478 HES4 0.0038324
479 FBXO31 0.0038396
480 TMEM204 0.0038609
481 ADORA2B 0.00089833
482 ABHD12 0.0039192
483 ZC3H4 0.0039202
484 EZH1 0.0039356
485 JUP 1.2305e-05
486 GIT1 5.3966e-06
487 SARM1 0.0039885
488 TPO 0.0040081
489 ZNF664 0.0041039
490 RFT1 0.0041674
491 CKS1B 0.0011338
492 GNA14 5.3966e-06
493 MXRA7 0.0042343
494 LTA4H 7.9106e-06
495 ZNF3 0.0043674
496 SPIN1 0.0043957
497 CSF1R 0.00064539
498 FER 0.0014584
499 SAA2-SAA4 0.0044904
500 ARNT 2.9752e-05
501 SDC1 8.0523e-10
502 LNPEP 0.0045552
503 SARS 0.0046231
504 CEP63 0.0046418
505 TEX15 0.0046541
506 BEST4 0.0046609
507 CYBRD1 0.0046995
508 EDN1 8.1863e-05
509 PSMD3 1.4715e-05
510 SPAG1 0.0047041
511 CDKN1A 6.8745e-14
512 OR2AE1 0.004723
513 RPS6 0.00015237
514 ATF6B 0.0047575
515 PRKD2 0.00476
516 SRD5A3 1.1445e-06
517 CTRB1 0.0047905
518 TPP2 0.0048021
519 SLC24A3 0.0048171
520 UBA6 6.3077e-06
521 PAK1 5.3966e-06
522 LARP1B 0.0049431
523 ABO 0.0049741
524 C4orf51 0.0049763
525 ATP11B 0.0050263
526 RPS3 1.4715e-05
527 MMP12 8.0829e-06
528 SUN2 0.0050706
529 ARID4A 3.0937e-05
530 ENTPD6 0.0023282
531 TMEM179 0.0051419
532 MARK4 0.0051741
533 ETFA 0.0051832
534 SLC46A1 0.0052247
535 BIRC7 0.0052814
536 TRIM47 0.00529
537 STAG3 9.3655e-06
538 BRCA2 5.7892e-08
539 RIIAD1 0.0053704
540 ACER2 0.00258
