#N E pmin p1min pmax wmin wmax wave
7723 65205 6.87e-14 6.87e-14 0.9971 0 2147483652.3 263475.691824751
#nodeindex nodename nodeweight
795 SMTNL1 0.044418
796 THBS3 0.015031
797 CTNNA1 4.17e-05
798 ROR2 0.0010185
799 SCCPDH 0.044738
800 GNG8 0.004206
801 GALNT2 0.0077868
802 PCSK7 0.0097657
803 TNFAIP8L1 0.044897
804 PSMG3 0.045022
805 FKBP10 0.0020965
806 QRICH2 0.045236
807 CSNK1G1 0.045259
808 TTC19 0.045417
809 ZNF224 0.045536
810 DNAI1 0.007177
811 CCR10 0.026639
812 TSEN15 0.045703
813 RASD1 6.69e-05
814 IGF1R 0.0064761
815 LDHC 0.0044904
816 NCAPG2 0.045975
817 GNL2 4.99e-05
818 PDLIM7 0.014328
819 SIK2 0.015146
820 RBM15B 0.046346
821 TOR1A 0.023371
822 SH3BGR 0.018092
823 GON4L 0.011834
824 HPX 0.003325
825 EPHB4 0.0029607
826 UBALD2 0.046892
827 FAM102A 0.02944
828 MLLT11 0.047097
829 ACTL6B 2.72e-10
830 GPX7 0.00041251
831 MSMP 0.007212
832 PLA2G4E 0.0096483
833 FBXO42 0.047559
834 ABCB1 0.0012502
835 CD274 0.00153
836 UBE2D4 6.31e-06
837 CLCN6 0.048484
838 CFH 4.77e-11
839 GXYLT2 0.048944
840 TTC39A 0.049184
841 DNAJB5 0.017156
842 KCNN4 0.049416
843 ALDH3A2 0.00050279
844 AQP11 0.0075154
845 DCPS 0.049809
846 SYNPO 0.034421
847 POLK 0.0012381
848 DDX56 4.99e-05
849 FREM2 0.050116
850 APOC4 4.77e-11
851 MANF 6.4e-05
852 LRRK1 0.050154
853 MS4A2 0.004479
854 GDPD1 0.0075154
855 AMOTL2 0.05041
856 CASP9 0.0019982
857 RPS16 0.00039716
858 UPK1A 0.05066
859 BET1L 7.36e-05
860 LTBP3 6.4e-09
861 PMVK 2e-05
862 TNRC18 0.051035
863 FIBP 0.051088
864 DFFB 0.051141
