#N E pmin p1min pmax wmin wmax wave
13891 142327 9.1521e-55 9.1521e-55 0.99917 0 2147483654.15926 1780429.64692078
#nodeindex nodename nodeweight
379 MFAP1 0.00091571
380 PDIA3 0.00038503
381 PPFIA2 0.00092212
382 PRPH 0.0009247
383 SLC7A6OS 0.00092891
384 WNK1 0.00094575
385 AP1M1 3.4568e-05
386 TP53BP1 4.9067e-05
387 TNRC6B 5.0471e-06
388 GPBP1L1 0.00023618
389 NFIX 0.00097587
390 EXOSC10 0.00034237
391 FTSJ3 0.00015938
392 PACSIN1 9.3624e-08
393 NAA15 0.0009972
394 UMOD 0.001027
395 CD59 0.0010329
396 WWP2 0.00067991
397 ITIH3 0.0010525
398 TUBA1A 0.00084711
399 DENND4A 0.0010627
400 KNTC1 0.00022128
401 LYSMD1 0.0010827
402 EIF2S2 0.0010832
403 GJA5 0.0010973
404 ICA1L 0.0011174
405 MAPK1 5.0471e-06
406 MAP4 0.00018998
407 HYAL1 0.001128
408 CATSPER2 0.00010729
409 SMARCC1 7.4535e-07
410 RAB33B 0.0011339
411 CRTC1 0.0011395
412 CGGBP1 0.0011503
413 RBM5 0.0011532
414 NFE2L1 0.0011693
415 NTAN1 0.0011766
416 ZNF366 0.0011911
417 MCC 0.0011914
418 PFN1 3.4568e-05
419 L3MBTL3 0.0012134
420 SKIDA1 0.0012221
421 PCCB 0.0012242
422 CCDC68 0.0012324
423 ZNF654 0.0012461
424 CENPT 5.0908e-06
425 DIDO1 0.0012838
426 SPRY4 2.1023e-13
427 DHX30 0.001299
428 CKS2 0.00017137
429 DCUN1D4 0.001342
430 YWHAZ 1.2405e-06
431 CD180 0.0013473
432 ADAL 0.00018741
433 NCOA6 4.5347e-08
434 CTF1 0.001374
435 SETD1A 0.00012184
436 FSTL5 0.0014027
437 WDPCP 0.0014272
438 DRD2 0.0014282
439 ABHD17A 0.0001589
440 HAPLN4 0.00032106
441 KDM3B 0.00016713
442 GNL3 0.00015938
443 LAMC1 0.0014877
444 TP53INP2 0.0014887
445 GNAT1 1.0616e-06
446 KLC1 0.0015271
447 PSME4 0.0015455
448 VRK2 0.0015579
449 BANK1 0.0015755
450 GOLGA2 0.0015794
451 KLHL8 0.00021637
452 RBFOX1 1.7996e-07
453 KLF3 0.00026063
454 CCND1 1.5406e-10
455 GDPD3 0.00161
456 OGFOD1 0.0016195
457 CSPG5 0.0016398
458 KDM3A 6.6693e-06
459 NR1H3 2.3026e-06
460 CPEB4 0.0016659
461 HOXA9 0.0016759
462 CACNB3 3.0183e-05
463 FABP2 0.00082355
464 CADPS 0.0016907
465 STK19 0.0016975
466 TRAPPC6A 0.0016977
467 WDR12 9.6704e-06
468 UBE2D3 0.0003864
469 FRRS1L 0.0017501
470 PRPF3 4.8598e-07
471 TMEM160 0.001778
472 FOXA3 0.0017845
473 DDN 8.8183e-05
474 ZZZ3 0.0018033
475 ASXL3 0.001839
476 ZCCHC8 0.00097757
477 TCEA2 0.0018902
478 CHRNE 0.0019081
479 PDE5A 2.3065e-13
480 NDUFC1 0.00057902
481 ENO3 0.0019416
482 CBX1 0.00039958
483 PPP2R3A 0.0019688
484 MLLT10 0.0019698
485 ACMSD 0.0019761
486 RC3H2 0.0019805
487 EIF4G1 4.9318e-06
488 MRPS21 2.1669e-09
489 AKAP10 0.0020404
490 MYO1E 0.0020437
491 SUFU 6.4256e-05
492 SAE1 2.8663e-06
493 SFXN2 0.0020756
494 KPNB1 5.6134e-11
495 TOM1L2 0.0020956
496 CDKN2C 0.0016067
497 CCNT2 0.00017137
498 OLA1 1.7631e-13
499 SLC16A3 0.00213
500 RBPJL 0.00026063
501 MVP 0.0021476
502 HOXB5 0.0021499
503 RARS 0.0021518
504 OPRL1 1.0385e-05
505 SLC8A1 0.0021632
506 COX8C 0.0021641
507 TM9SF4 0.0021721
508 RSRC2 0.0021848
509 HOXB6 0.0021499
510 BAIAP2 0.0022039
511 GCKR 5.6134e-11
512 C18orf54 0.0022099
513 CHD1 0.00012184
514 PM20D1 2.69e-05
515 EPB41L4B 0.0022249
516 CWH43 0.0022252
517 FBXL19 0.0013885
518 RPRD2 0.0022268
519 PSMC5 1.5406e-10
520 FASN 0.00010287
521 HIVEP2 0.002302
522 RTN4RL1 0.0023564
523 HSD3B7 0.0023698
524 FYCO1 0.00086965
525 SLC35G2 0.0024032
526 RSRC1 5.3391e-05
527 PPM1K 1.1462e-07
528 NPEPPS 0.0024681
529 CCNL1 0.002469
530 NUCB2 0.0024709
531 PYDC1 0.002486
532 DAGLB 0.0025058
533 LGR6 7.6058e-07
534 FKBP2 0.0025373
535 PBX4 0.00031989
536 NUP210 0.00050761
537 PARD3 0.0013444
538 IGF2BP1 0.00043238
539 LRP4 0.0026255
540 YME1L1 0.00057902
541 DHODH 0.0026538
542 ECM1 0.0026567
543 POFUT1 0.0026708
544 PSMA1 1.5406e-10
545 SOGA3 0.0026937
546 MASP2 0.0026948
547 NSUN2 0.00097805
548 PAX2 3.6421e-10
549 ETFB 0.0025373
550 TMEM69 0.000968
551 ECE2 0.0027202
552 RAD9B 0.0027254
553 ARHGEF25 0.0027353
554 CSK 0.00018055
555 SNRPD2 8.1514e-06
556 DHX36 0.0027907
557 ASAH2 1.3989e-05
558 CAMTA2 0.00011991
559 SMARCD2 8.5428e-05
560 FRMD5 0.0028647
561 GLTP 0.0028721
562 PHB2 1.595e-06
563 POU2F1 0.0016067
564 NEXN 0.0028958
565 SSBP2 4.2089e-06
566 TCTEX1D1 0.0029455
567 CDH11 0.0030064
568 C2orf16 0.003008
569 C12orf42 0.0030104
570 ENDOG 0.0030107
571 ABLIM3 0.0030219
572 PHOX2B 0.0030272
573 ZUFSP 0.0030307
574 CTSW 0.003047
575 BBS2 3.429e-06
576 NFE2 0.003067
577 GNAI3 7.4434e-06
578 TMEM120B 0.0030895
579 NTNG1 0.003094
580 JADE2 0.003171
581 EVI2B 0.0031733
582 JMJD1C 0.00010197
583 CCDC92 0.00080081
584 INPP4B 0.003199
585 CTNNA1 6.7675e-06
586 TARS2 0.0021518
587 WDR76 0.0032255
588 PTPN12 0.0004683
589 ERICH3 0.0032364
590 ZNF746 0.0032539
591 NRXN2 3.4082e-11
592 WBP1L 0.003276
593 NEU3 0.0032841
594 STRBP 0.0032893
595 EIF5A2 0.0033038
596 PLA2R1 0.0033226
597 SPDEF 0.0033288
598 ADCY6 2.3065e-13
599 COX7A2L 0.0033554
600 VPS11 0.00033447
601 RPAIN 0.0033951
602 SRR 0.0033981
603 SIM1 0.0034385
604 FBXO21 0.0034467
605 LSM4 4.8598e-07
606 LDHAL6B 0.00018842
607 PTPN2 0.0020833
608 HOXB7 0.0034948
609 ERLEC1 0.0009175
610 ASB4 0.0035107
611 CISD2 0.0035351
612 LRRC66 0.0035554
613 CELA2B 0.0035681
614 ATXN3 5.1321e-13
615 DARS 0.0035827
616 FAT3 0.0035828
617 LRRC61 0.0035907
618 VAMP8 1.7189e-05
619 PARD3B 0.0036234
620 ORMDL1 0.003655
621 ITGAL 0.0036925
622 PRRT2 0.0011198
623 INVS 0.0001633
624 PPP1CB 0.00012343
625 UBE2M 5.8108e-05
626 PPP4C 0.0038048
627 TRIM8 0.0038154
628 AEBP2 8.1501e-05
629 POC1B 1.444e-10
630 PABPC1 0.000961
631 CDYL2 0.0038608
632 NRBF2 0.0038698
633 PLA2G6 0.00161
634 ELL3 0.0021118
635 FKBP6 0.0012838
636 TUBA1B 2.2679e-05
637 VAMP5 0.0039645
638 AGER 0.0039693
639 RYBP 0.00027818
640 NF1 1.5406e-10
641 PLCG1 1.6446e-07
642 DNALI1 0.0040914
643 PPARD 1.0964e-05
644 GLDN 0.0041198
645 GRIA2 0.0001521
646 ZNF91 0.0041507
647 SPATA18 0.0041817
648 RTN2 0.0041973
649 PTDSS2 0.0042105
650 MLIP 0.004233
651 SLC9B1 0.0042438
652 EYA2 0.0042804
653 UNC79 0.0043115
654 ITIH4 9.6892e-05
655 GAB2 2.3026e-06
656 WDR81 0.0023564
657 DDX23 4.8598e-07
658 LLGL1 0.0043788
659 MAP1A 0.0044066
660 DCAF4 5.2554e-07
661 MORN5 0.00014916
662 TFAP2D 0.0044814
663 TMEM18 9.1521e-55
664 CALCA 7.7548e-08
665 TAF11 0.0021118
666 APBA1 1.0829e-09
667 NASP 0.00022128
668 ULK3 0.00038503
669 AP3M1 0.0046067
670 ASB3 0.0046323
671 CD79B 1.9537e-10
672 PAX6 0.0011327
673 BNIP2 0.00076907
674 NCK1 1.6446e-07
675 IPP 0.0046946
676 IL1RN 0.0047098
677 PBX2 0.0016759
678 USP35 0.0047945
679 REPIN1 0.004865
680 TARDBP 0.00097757
681 RWDD2B 0.0049388
682 HOXA6 0.0021499
683 SGCB 7.9924e-06
684 RAI1 0.0050591
685 PNPO 0.0050781
686 DCSTAMP 0.005113
687 RABGAP1 0.0051436
688 HMGB1 7.4535e-07
689 MBD2 1.1831e-05
690 SLC45A3 7.8165e-05
691 NBEAL1 0.0051818
692 APH1A 0.005204
693 SLC6A17 0.0052124
694 CDCA2 0.00013124
695 SLC26A9 0.005233
696 BTRC 5.8108e-05
697 SERPINF2 0.0052684
698 ATP6V1G3 0.0052779
699 SMG6 0.0020204
700 RPS6KA5 0.0011198
701 PDIA2 0.0054065
702 ZNF516 0.0054168
703 NFAT5 0.0054997
704 RALY 3.7972e-12
705 SHMT1 0.00064827
706 KCTD9 0.005552
707 SPEG 0.0056575
708 CADPS2 0.00579
709 FEZ2 0.0058227
710 RPS10 0.0010832
711 TMX4 0.0058963
712 GTF3C2 7.4535e-07
713 KPNA5 0.0020833
714 IQCH 0.0059655
715 RFWD2 1.5406e-10
716 TRMT61A 0.0026991
717 ATP5G2 0.0060024
718 PHF13 0.0060328
719 PAM 0.0060367
720 TENM2 0.0060843
721 FBXO3 0.0061019
722 MYO15A 0.00026973
723 GLYR1 0.0061143
724 TNFAIP6 0.0043188
725 RAB35 2.4579e-06
726 UBE2W 5.8108e-05
727 MYT1 0.0011198
728 SPCS1 0.006183
729 SLC30A7 4.5536e-10
730 USP53 0.0062034
731 MFN2 3.4568e-05
732 PSMG4 0.0026841
733 VCL 0.00018055
734 SKIV2L 0.00034237
735 KIF20A 0.00013124
736 PPM1F 0.0063178
737 ZNF133 0.0063492
738 PRPF18 0.0017556
739 RAD52 0.00043953
740 ATP13A1 0.0064267
741 PPIL6 0.0064581
742 FUK 0.0064865
743 LRRC1 0.0065426
744 DNAJC11 0.0065876
745 FAM196A 0.005552
746 TRIM13 0.0066103
747 KIAA1429 9.1521e-55
748 RAP1A 1.3062e-18
749 SPDYA 0.0067309
750 HSD17B13 0.00032106
751 SLC24A1 0.006742
752 PARL 0.0026517
753 ZSWIM6 0.0068485
754 TRIM72 0.0068817
755 PIGU 0.0069159
756 PDE6D 0.0067011
757 C16orf62 0.00064827
758 PKHD1 0.0070063
759 C2 0.0026948
760 ZFYVE21 0.0071443
761 DDX19A 0.00050761
762 CCDC57 0.0022713
763 GTF2A2 0.00038818
764 SLC27A5 0.00010287
765 DPEP2 0.0072371
766 TRAIP 0.0072377
767 GPN1 3.4914e-05
768 RWDD1 0.0072855
769 RANBP17 0.0072965
770 FAM161B 0.0073942
771 MLXIPL 0.00055206
772 RPS6KA4 0.0011198
773 REEP2 0.0041973
774 MON1A 3.4755e-08
775 DSTYK 0.007564
776 TRMT61B 0.00097805
777 GOLGA3 0.00040532
778 RARRES2 0.0077269
779 FAHD2B 0.0077575
780 LRRTM2 1.0829e-09
781 MSRB3 0.00057634
782 SMCR8 9.0714e-06
783 ATP13A2 0.0038815
784 SYNDIG1 0.0041216
785 TNFRSF19 0.007889
786 NAA38 0.00092891
787 BPTF 0.00039958
788 ZCCHC4 0.0079321
789 GGCX 8.1562e-08
790 MAP2K3 6.8401e-06
791 PLCB3 0.0030701
792 PRDM2 0.00058965
793 ZNF512 0.003008
794 MMACHC 0.0012242
795 TRIM28 0.00012184
796 STYXL1 0.0080955
797 TCF20 0.0050591
798 KIF3B 1.8033e-07
799 PAPPA 0.0081577
800 B4GALNT1 2.8879e-05
801 SETDB1 8.1501e-05
802 MRPL28 0.0020358
803 USP16 0.0082742
804 PDPR 0.0082782
805 PTK2B 3.1893e-06
806 ZCWPW2 0.0083376
807 UBR2 0.0084069
808 FAM71B 0.0044787
809 RNF25 0.0017154
810 PPIP5K2 0.0085012
811 TMEM110 0.0085117
812 NRDE2 0.0085189
813 GGPS1 4.5347e-08
814 TNS4 0.0085439
815 PSMA5 1.5406e-10
816 PRUNE2 0.0085462
817 ALKBH3 9.1521e-55
818 RPL31 1.4101e-05
819 NBR1 0.00086965
820 INCA1 0.0085838
821 GID4 0.0086356
822 PEPD 0.0086487
823 COQ6 0.0087851
824 VAX1 0.0088021
825 RNH1 0.0088482
826 CAV1 6.3891e-13
827 MARS2 0.0021518
828 TTC12 0.00076806
829 CDC26 0.00043157
830 ABCG4 0.0089291
831 CBX5 8.1501e-05
832 C15orf52 0.0089766
833 TBX20 0.0090085
834 ZFPM2 0.0090518
835 NTM 8.3453e-05
836 EPHB2 3.4568e-05
837 IKBKAP 2.8663e-06
838 ZBTB48 0.0093006
839 PNPLA2 0.00016713
840 FBXO42 0.0093399
841 DYNC1I2 0.0093623
842 EBF2 0.00016713
843 CHST9 0.0016398
844 RHOBTB1 0.0095225
845 IP6K1 0.0001872
846 ZMIZ2 0.0095977
847 CDR2 0.0096327
848 DDHD1 0.0096568
849 LRRTM4 1.0829e-09
850 SHBG 0.0032662
851 AAR2 0.0097471
852 FIBP 0.0097567
853 MRPL43 0.0020358
854 ANKS1A 0.0098337
855 AFF1 0.0019698
856 MTRNR2L9 0.00991
857 PIAS4 0.00062035
858 CEP192 0.0099655
859 SCYL1 0.00090917
860 FXR2 0.00075197
861 OSGEPL1 0.00025896
862 HOXA5 0.0021499
863 SYNDIG1L 0.010081
864 LRRC8A 0.0088486
865 PKD2 0.00080103
866 UBTF 6.4786e-05
867 TTC7B 1.1681e-08
868 DAB1 7.4999e-05
869 PMS1 0.010234
870 BAZ2B 0.010268
871 CKAP5 0.0001618
872 NEU1 0.01031
873 ASB18 0.01035
874 FAM32A 0.002774
875 EVI2A 0.0031733
876 SREK1IP1 0.010407
877 ALK 0.0040108
878 NUDCD3 0.010432
879 HYAL2 3.3814e-05
880 SPRYD7 0.0066103
881 KCNS1 0.010514
882 CHMP3 0.010541
883 EFCAB13 0.010547
884 MAPK3 5.0471e-06
885 PRDM15 0.010602
886 APRT 3.9458e-07
887 TBKBP1 0.010816
888 ATPAF2 0.01087
889 SEMA4G 0.010951
890 ZBTB43 0.010984
891 CCDC121 0.01107
892 CHD2 0.011098
893 RRP1B 0.00015938
894 BAG6 0.011163
895 RABGEF1 1.0229e-09
896 PXK 5.8353e-05
897 PLEKHG5 0.00041023
898 CNOT1 0.0020204
899 RNF123 0.011431
900 DYM 0.011441
901 WARS2 0.0021518
902 CCDC17 0.0027196
903 CALCRL 3.0183e-05
904 BLOC1S3 0.01156
905 NBAS 0.0053387
906 COPB1 0.00090917
907 SLC30A3 4.5536e-10
908 HSPA9 1.7631e-13
909 FIGNL1 0.01175
910 RBM15B 0.0066372
911 PDZD7 0.00059413
912 ISG20 0.011846
913 SMPD2 1.3989e-05
914 GRIK5 0.00076804
915 NPR1 0.00039945
916 NAGPA 0.011977
917 ANKRD29 0.012
918 MFSD7 0.012006
919 POFUT2 0.0026708
920 LMNB2 0.0011198
921 SORBS2 0.012108
922 HOXB2 0.012217
923 EIF2B4 0.0010832
924 MPC1 0.012244
925 MACROD1 0.00041023
926 GSS 0.012306
927 GTF2I 0.0024681
928 TMIE 0.00062584
929 ACTR3C 0.0035907
930 NGRN 9.6704e-06
931 MPDU1 0.012398
932 EN1 0.0027144
933 RASIP1 0.012424
934 ANKAR 0.012431
935 CMC2 0.012484
936 DEDD2 0.012485
937 DIABLO 0.0001766
938 PPIL2 0.012529
939 CHSY1 0.0016398
940 E2F2 2.8174e-11
941 ANKRD10 1.8046e-05
942 RFX7 0.012555
943 LPCAT3 0.0042105
944 PKM 0.0011198
945 SHC3 1.3062e-18
